date,store_nbr,transactions,id,family,sales
2016-05-08,41,1470,2175204,DELI,214.671
2016-05-09,41,1014,2176986,DELI,219.467
2016-05-10,41,958,2178768,DELI,130.135
2016-05-11,41,986,2180550,DELI,165.693
2016-05-12,41,903,2182332,DELI,157.879
2016-05-13,41,992,2184114,DELI,145.856
2016-05-14,41,1262,2185896,DELI,203.694
2016-05-15,41,1465,2187678,DELI,348.77
2016-05-16,41,1055,2189460,DELI,229.732
2016-05-17,41,934,2191242,DELI,154.609
2016-05-18,41,941,2193024,DELI,152.115
2016-05-19,41,910,2194806,DELI,148.435
2016-05-20,41,1028,2196588,DELI,203.572
2016-05-21,41,1365,2198370,DELI,259.413
2016-05-22,41,1534,2200152,DELI,348.738
2016-05-23,41,926,2201934,DELI,180.577
2016-05-24,41,887,2203716,DELI,138.433
2016-05-25,41,889,2205498,DELI,135.519
2016-05-26,41,904,2207280,DELI,133.13
2016-05-27,41,1301,2209062,DELI,244.413
2016-05-28,41,1237,2210844,DELI,228.537
2016-05-29,41,1358,2212626,DELI,343.152
2016-05-30,41,1003,2214408,DELI,244.089
2016-05-31,41,1200,2216190,DELI,225.172
2016-06-01,41,1121,2217972,DELI,174.688
2016-06-02,41,927,2219754,DELI,147.83
2016-06-03,41,1028,2221536,DELI,158.797
2016-06-04,41,1274,2223318,DELI,265.226
2016-06-05,41,1495,2225100,DELI,313.629
2016-06-06,41,962,2226882,DELI,194.905
2016-06-07,41,882,2228664,DELI,144.371
2016-06-08,41,1010,2230446,DELI,203.592
2016-06-09,41,847,2232228,DELI,159.997
2016-06-10,41,940,2234010,DELI,164.265
2016-06-11,41,1267,2235792,DELI,215.499
2016-06-12,41,1306,2237574,DELI,299.967
2016-06-13,41,954,2239356,DELI,182.323
2016-06-14,41,931,2241138,DELI,199.288
2016-06-15,41,1027,2242920,DELI,197.88
2016-06-16,41,1019,2244702,DELI,139.375
2016-06-17,41,1025,2246484,DELI,161.13
2016-06-18,41,1472,2248266,DELI,308.237
2016-06-19,41,1497,2250048,DELI,268.051
2016-06-20,41,1035,2251830,DELI,172.323
2016-06-21,41,1019,2253612,DELI,134.231
2016-06-22,41,1153,2255394,DELI,173.567
2016-06-23,41,869,2257176,DELI,174.45
2016-06-24,41,1061,2258958,DELI,159.758
2016-06-25,41,1147,2260740,DELI,263.878
2016-06-26,41,1312,2262522,DELI,321.058
2016-06-27,41,968,2264304,DELI,191.74
2016-06-28,41,877,2266086,DELI,143.771
2016-06-29,41,942,2267868,DELI,212.001
2016-06-30,41,870,2269650,DELI,150.023
2016-07-01,41,1072,2271432,DELI,209.863
2016-07-02,41,1339,2273214,DELI,273.879
2016-07-03,41,1404,2274996,DELI,373.933
2016-07-04,41,1016,2276778,DELI,214.004
2016-07-05,41,981,2278560,DELI,194.617
2016-07-06,41,954,2280342,DELI,162.46
2016-07-07,41,893,2282124,DELI,136.285
2016-07-08,41,970,2283906,DELI,170.615
2016-07-09,41,1194,2285688,DELI,253.775
2016-07-10,41,1181,2287470,DELI,300.657
2016-07-11,41,952,2289252,DELI,225.432
2016-07-12,41,919,2291034,DELI,158.876
2016-07-13,41,898,2292816,DELI,175.988
2016-07-14,41,873,2294598,DELI,177.77
2016-07-15,41,995,2296380,DELI,222.966
2016-07-16,41,1287,2298162,DELI,219.205
2016-07-17,41,1376,2299944,DELI,390.315
2016-07-18,41,1015,2301726,DELI,175.184
2016-07-19,41,960,2303508,DELI,183.939
2016-07-20,41,1129,2305290,DELI,137.657
2016-07-21,41,904,2307072,DELI,145.141
2016-07-22,41,998,2308854,DELI,160.172
2016-07-23,41,1103,2310636,DELI,216.25
2016-07-24,41,1258,2312418,DELI,304.078
2016-07-25,41,948,2314200,DELI,160.079
2016-07-26,41,917,2315982,DELI,160.5
2016-07-27,41,1044,2317764,DELI,187.17
2016-07-28,41,842,2319546,DELI,133.747
2016-07-29,41,1058,2321328,DELI,189.704
2016-07-30,41,1370,2323110,DELI,278.069
2016-07-31,41,1359,2324892,DELI,338.939
2016-08-01,41,1134,2326674,DELI,227.337
2016-08-02,41,1017,2328456,DELI,164.144
2016-08-03,41,1090,2330238,DELI,185.641
2016-08-04,41,968,2332020,DELI,162.093
2016-08-05,41,1017,2333802,DELI,204.95801
2016-08-06,41,1244,2335584,DELI,245.67
2016-08-07,41,1311,2337366,DELI,307.806
2016-08-08,41,998,2339148,DELI,202.579
2016-08-09,41,985,2340930,DELI,187.985
2016-08-10,41,1004,2342712,DELI,129.883
2016-08-11,41,921,2344494,DELI,160.587
2016-08-12,41,1137,2346276,DELI,212.958
2016-08-13,41,1162,2348058,DELI,191.048
2016-08-14,41,1253,2349840,DELI,232.438
2016-08-15,41,1047,2351622,DELI,226.911
2016-08-16,41,973,2353404,DELI,166.797
2016-08-17,41,1123,2355186,DELI,246.517
2016-08-18,41,914,2356968,DELI,139.672
2016-08-19,41,1163,2358750,DELI,179.32
2016-08-20,41,1187,2360532,DELI,175.761
2016-08-21,41,1345,2362314,DELI,284.9
2016-08-22,41,1026,2364096,DELI,181.467
2016-08-23,41,974,2365878,DELI,179.001
2016-08-24,41,1101,2367660,DELI,206.363
2016-08-25,41,900,2369442,DELI,174.248
2016-08-26,41,936,2371224,DELI,198.277
2016-08-27,41,1275,2373006,DELI,226.023
2016-08-28,41,1385,2374788,DELI,331.527
2016-08-29,41,877,2376570,DELI,199.218
2016-08-30,41,930,2378352,DELI,166.072
2016-08-31,41,1419,2380134,DELI,219.299
2016-09-01,41,1059,2381916,DELI,207.939
2016-09-02,41,1090,2383698,DELI,201.334
2016-09-03,41,1268,2385480,DELI,247.813
2016-09-04,41,1351,2387262,DELI,290.392
2016-09-05,41,1040,2389044,DELI,254.666
2016-09-06,41,1007,2390826,DELI,183.201
2016-09-07,41,1010,2392608,DELI,158.593
2016-09-08,41,861,2394390,DELI,157.075
2016-09-09,41,1168,2396172,DELI,159.444
2016-09-10,41,1130,2397954,DELI,215.824
2016-09-11,41,1337,2399736,DELI,284.832
2016-09-12,41,1021,2401518,DELI,186.375
2016-09-13,41,972,2403300,DELI,201.597
2016-09-14,41,968,2405082,DELI,174.954
2016-09-15,41,891,2406864,DELI,134.343
2016-09-16,41,1077,2408646,DELI,184.737
2016-09-17,41,1223,2410428,DELI,213.803
2016-09-18,41,1340,2412210,DELI,283.916
2016-09-19,41,982,2413992,DELI,210.067
2016-09-20,41,878,2415774,DELI,170.417
2016-09-21,41,1088,2417556,DELI,145.138
2016-09-22,41,958,2419338,DELI,157.332
2016-09-23,41,1018,2421120,DELI,170.224
2016-09-24,41,1139,2422902,DELI,160.29
2016-09-25,41,1306,2424684,DELI,282.936
2016-09-26,41,952,2426466,DELI,207.801
2016-09-27,41,879,2428248,DELI,133.404
2016-09-28,41,875,2430030,DELI,148.404
2016-09-29,41,861,2431812,DELI,116.951
2016-09-30,41,949,2433594,DELI,147.173
2016-10-01,41,1278,2435376,DELI,295.113
2016-10-02,41,1373,2437158,DELI,287.582
2016-10-03,41,1019,2438940,DELI,209.945
2016-10-04,41,936,2440722,DELI,156.194
2016-10-05,41,1026,2442504,DELI,179.686
2016-10-06,41,1247,2444286,DELI,159.543
2016-10-07,41,948,2446068,DELI,142.089
2016-10-08,41,1212,2447850,DELI,199.717
2016-10-09,41,1373,2449632,DELI,311.975
2016-10-10,41,968,2451414,DELI,223.772
2016-10-11,41,867,2453196,DELI,158.641
2016-10-12,41,1001,2454978,DELI,175.516
2016-10-13,41,898,2456760,DELI,141.054
2016-10-14,41,1277,2458542,DELI,188.615
2016-10-15,41,1326,2460324,DELI,216.981
2016-10-16,41,1376,2462106,DELI,281.106
2016-10-17,41,955,2463888,DELI,217.923
2016-10-18,41,888,2465670,DELI,148.256
2016-10-19,41,961,2467452,DELI,189.32
2016-10-20,41,936,2469234,DELI,186.667
2016-10-21,41,992,2471016,DELI,188.012
2016-10-22,41,1148,2472798,DELI,191.098
2016-10-23,41,1339,2474580,DELI,296.277
2016-10-24,41,1322,2476362,DELI,189.036
2016-10-25,41,887,2478144,DELI,197.437
2016-10-26,41,902,2479926,DELI,164.88
2016-10-27,41,903,2481708,DELI,160.202
2016-10-28,41,952,2483490,DELI,209.794
2016-10-29,41,1212,2485272,DELI,227.962
2016-10-30,41,1258,2487054,DELI,350.049
2016-10-31,41,962,2488836,DELI,177.177
2016-11-01,41,1171,2490618,DELI,260.055
2016-11-02,41,1295,2492400,DELI,324.427
2016-11-03,41,1183,2494182,DELI,312.732
2016-11-04,41,1202,2495964,DELI,299.586
2016-11-05,41,1195,2497746,DELI,235.721
2016-11-06,41,1369,2499528,DELI,440.466
2016-11-07,41,1260,2501310,DELI,254.74
2016-11-08,41,953,2503092,DELI,214.918
2016-11-09,41,1048,2504874,DELI,237.115
2016-11-10,41,900,2506656,DELI,176.073
2016-11-11,41,1071,2508438,DELI,272.361
2016-11-12,41,1199,2510220,DELI,282.941
2016-11-13,41,1485,2512002,DELI,432.789
2016-11-14,41,998,2513784,DELI,224.585
2016-11-15,41,936,2515566,DELI,190.35
2016-11-16,41,1275,2517348,DELI,206.759
2016-11-17,41,990,2519130,DELI,205.812
2016-11-18,41,1110,2520912,DELI,178.123
2016-11-19,41,1318,2522694,DELI,225.249
2016-11-20,41,1381,2524476,DELI,312.329
2016-11-21,41,1045,2526258,DELI,182.606
2016-11-22,41,1037,2528040,DELI,182.479
2016-11-23,41,1047,2529822,DELI,213.911
2016-11-24,41,846,2531604,DELI,163.049
2016-11-25,41,1256,2533386,DELI,294.632
2016-11-26,41,1295,2535168,DELI,281.515
2016-11-27,41,1433,2536950,DELI,272.894
2016-11-28,41,992,2538732,DELI,219.057
2016-11-29,41,933,2540514,DELI,186.962
2016-11-30,41,1037,2542296,DELI,222.862
2016-12-01,41,1003,2544078,DELI,201.157
2016-12-02,41,1123,2545860,DELI,245.425
2016-12-03,41,1305,2547642,DELI,285.883
2016-12-04,41,1518,2549424,DELI,332.366
2016-12-05,41,1110,2551206,DELI,234.89
2016-12-06,41,1069,2552988,DELI,205.785
2016-12-07,41,1195,2554770,DELI,243.728
2016-12-08,41,980,2556552,DELI,210.493
2016-12-09,41,1110,2558334,DELI,231.4
2016-12-10,41,1282,2560116,DELI,240.769
2016-12-11,41,1431,2561898,DELI,323.67
2016-12-12,41,1113,2563680,DELI,260.051
2016-12-13,41,1115,2565462,DELI,207.645
2016-12-14,41,1178,2567244,DELI,188.07
2016-12-15,41,1233,2569026,DELI,185.902
2016-12-16,41,1265,2570808,DELI,211.452
2016-12-17,41,1552,2572590,DELI,235.214
2016-12-18,41,1744,2574372,DELI,363.22
2016-12-19,41,1444,2576154,DELI,286.426
2016-12-20,41,1610,2577936,DELI,274.033
2016-12-21,41,1890,2579718,DELI,335.706
2016-12-22,41,1934,2581500,DELI,282.421
2016-12-23,41,2373,2583282,DELI,416.642
2016-12-24,41,2413,2585064,DELI,363.095
2016-12-26,41,1451,2586846,DELI,280.964
2016-12-27,41,1190,2588628,DELI,245.148
2016-12-28,41,1391,2590410,DELI,274.526
2016-12-29,41,1471,2592192,DELI,263.802
2016-12-30,41,1719,2593974,DELI,352.281
2016-12-31,41,1910,2595756,DELI,345.823
2017-01-02,41,1420,2599320,DELI,386.767
2017-01-03,41,1236,2601102,DELI,287.128
2017-01-04,41,1270,2602884,DELI,233.834
2017-01-05,41,1068,2604666,DELI,209.298
2017-01-06,41,1106,2606448,DELI,187.684
2017-01-07,41,1308,2608230,DELI,247.291
2017-01-08,41,1355,2610012,DELI,282.365
2017-01-09,41,1017,2611794,DELI,178.097
2017-01-10,41,875,2613576,DELI,146.36
2017-01-11,41,1085,2615358,DELI,154.054
2017-01-12,41,957,2617140,DELI,133.982
2017-01-13,41,1066,2618922,DELI,192.417
2017-01-14,41,1260,2620704,DELI,233.815
2017-01-15,41,1421,2622486,DELI,311.675
2017-01-16,41,1007,2624268,DELI,174.325
2017-01-17,41,995,2626050,DELI,184.276
2017-01-18,41,1089,2627832,DELI,217.941
2017-01-19,41,1188,2629614,DELI,130.167
2017-01-20,41,1047,2631396,DELI,200.4
2017-01-21,41,1263,2633178,DELI,232.61
2017-01-22,41,1329,2634960,DELI,305.91
2017-01-23,41,992,2636742,DELI,251.524
2017-01-24,41,1304,2638524,DELI,213.551
2017-01-25,41,1474,2640306,DELI,239.527
2017-01-26,41,1190,2642088,DELI,157.14
2017-01-27,41,1024,2643870,DELI,155.96
2017-01-28,41,1303,2645652,DELI,276.795
2017-01-29,41,1341,2647434,DELI,275.914
2017-01-30,41,902,2649216,DELI,180.305
2017-01-31,41,952,2650998,DELI,176.008
2017-02-01,41,1288,2652780,DELI,256.749
2017-02-02,41,952,2654562,DELI,165.635
2017-02-03,41,1339,2656344,DELI,195.679
2017-02-04,41,1432,2658126,DELI,300.67
2017-02-05,41,1561,2659908,DELI,372.115
2017-02-06,41,1015,2661690,DELI,197.064
2017-02-07,41,1003,2663472,DELI,200.277
2017-02-08,41,1220,2665254,DELI,160.689
2017-02-09,41,1004,2667036,DELI,145.626
2017-02-10,41,1054,2668818,DELI,179.488
2017-02-11,41,1200,2670600,DELI,195.81
2017-02-12,41,1344,2672382,DELI,320.22
2017-02-13,41,1180,2674164,DELI,200.451
2017-02-14,41,1360,2675946,DELI,122.986
2017-02-15,41,1092,2677728,DELI,182.887
2017-02-16,41,841,2679510,DELI,154.561
2017-02-17,41,1101,2681292,DELI,238.688
2017-02-18,41,1337,2683074,DELI,264.024
2017-02-19,41,1066,2684856,DELI,244.564
2017-02-20,41,984,2686638,DELI,219.59
2017-02-21,41,922,2688420,DELI,182.97
2017-02-22,41,1040,2690202,DELI,201.936
2017-02-23,41,993,2691984,DELI,136.307
2017-02-24,41,1090,2693766,DELI,272.825
2017-02-25,41,1425,2695548,DELI,214.083
2017-02-26,41,1097,2697330,DELI,204.162
2017-02-27,41,1055,2699112,DELI,155.172
2017-02-28,41,1171,2700894,DELI,204.676
2017-03-01,41,1152,2702676,DELI,228.599
2017-03-02,41,1039,2704458,DELI,242.766
2017-03-03,41,1094,2706240,DELI,195.957
2017-03-04,41,1191,2708022,DELI,239.946
2017-03-05,41,1058,2709804,DELI,244.142
2017-03-06,41,1065,2711586,DELI,254.368
2017-03-07,41,1034,2713368,DELI,206.314
2017-03-08,41,1169,2715150,DELI,172.251
2017-03-09,41,954,2716932,DELI,191.356
2017-03-10,41,975,2718714,DELI,205.047
2017-03-11,41,1276,2720496,DELI,288.179
2017-03-12,41,1267,2722278,DELI,303.206
2017-03-13,41,953,2724060,DELI,219.239
2017-03-14,41,1006,2725842,DELI,165.943
2017-03-15,41,1121,2727624,DELI,196.893
2017-03-16,41,1160,2729406,DELI,212.167
2017-03-17,41,1120,2731188,DELI,215.806
2017-03-18,41,1275,2732970,DELI,265.849
2017-03-19,41,1423,2734752,DELI,285.019
2017-03-20,41,1023,2736534,DELI,177.312
2017-03-21,41,983,2738316,DELI,179.427
2017-03-22,41,1063,2740098,DELI,205.15
2017-03-23,41,867,2741880,DELI,156.923
2017-03-24,41,1026,2743662,DELI,267.251
2017-03-25,41,1243,2745444,DELI,282.481
2017-03-26,41,1291,2747226,DELI,325.915
2017-03-27,41,1026,2749008,DELI,195.842
2017-03-28,41,979,2750790,DELI,215.751
2017-03-29,41,1122,2752572,DELI,231.39
2017-03-30,41,772,2754354,DELI,121.87
2017-03-31,41,1228,2756136,DELI,251.715
2017-04-01,41,1461,2757918,DELI,373.331
2017-04-02,41,1400,2759700,DELI,306.25
2017-04-03,41,1107,2761482,DELI,235.734
2017-04-04,41,1101,2763264,DELI,228.94
2017-04-05,41,1112,2765046,DELI,180.707
2017-04-06,41,982,2766828,DELI,165.625
2017-04-07,41,1098,2768610,DELI,239.149
2017-04-08,41,1179,2770392,DELI,204.59799
2017-04-09,41,1284,2772174,DELI,271.237
2017-04-10,41,1050,2773956,DELI,181.074
2017-04-11,41,980,2775738,DELI,182.416
2017-04-12,41,1144,2777520,DELI,198.859
2017-04-13,41,985,2779302,DELI,174.602
2017-04-14,41,1097,2781084,DELI,172.161
2017-04-15,41,1201,2782866,DELI,253.36101
2017-04-16,41,1223,2784648,DELI,250.44
2017-04-17,41,1048,2786430,DELI,210.245
2017-04-18,41,947,2788212,DELI,194.701
2017-04-19,41,934,2789994,DELI,159.761
2017-04-20,41,1045,2791776,DELI,200.234
2017-04-21,41,971,2793558,DELI,216.103
2017-04-22,41,1181,2795340,DELI,245.718
2017-04-23,41,1300,2797122,DELI,296.132
2017-04-24,41,1200,2798904,DELI,288.383
2017-04-25,41,1007,2800686,DELI,211.984
2017-04-26,41,1103,2802468,DELI,223.214
2017-04-27,41,967,2804250,DELI,178.699
2017-04-28,41,1081,2806032,DELI,201.471
2017-04-29,41,1229,2807814,DELI,272.093
2017-04-30,41,1434,2809596,DELI,312.789
2017-05-01,41,1460,2811378,DELI,359.898
2017-05-02,41,1096,2813160,DELI,246.303
2017-05-03,41,1223,2814942,DELI,273.976
2017-05-04,41,947,2816724,DELI,193.153
2017-05-05,41,1079,2818506,DELI,161.346
2017-05-06,41,1350,2820288,DELI,226.744
2017-05-07,41,1451,2822070,DELI,407.023
2017-05-08,41,994,2823852,DELI,163.095
2017-05-09,41,949,2825634,DELI,219.668
2017-05-10,41,1063,2827416,DELI,186.55
2017-05-11,41,1005,2829198,DELI,165.412
2017-05-12,41,1139,2830980,DELI,186.401
2017-05-13,41,1831,2832762,DELI,286.183
2017-05-14,41,1627,2834544,DELI,229.89
2017-05-15,41,1127,2836326,DELI,247.635
2017-05-16,41,1031,2838108,DELI,194.11
2017-05-17,41,1084,2839890,DELI,167.14
2017-05-18,41,900,2841672,DELI,202.365
2017-05-19,41,1070,2843454,DELI,216.308
2017-05-20,41,1264,2845236,DELI,280.062
2017-05-21,41,1541,2847018,DELI,420.415
2017-05-22,41,1096,2848800,DELI,198.977
2017-05-23,41,997,2850582,DELI,167.299
2017-05-24,41,994,2852364,DELI,208.148
2017-05-25,41,943,2854146,DELI,201.584
2017-05-26,41,1318,2855928,DELI,302.25
2017-05-27,41,1362,2857710,DELI,293.123
2017-05-28,41,1410,2859492,DELI,336.157
2017-05-29,41,1143,2861274,DELI,216.306
2017-05-30,41,1013,2863056,DELI,201.88
2017-05-31,41,1224,2864838,DELI,202.225
2017-06-01,41,1117,2866620,DELI,245.077
2017-06-02,41,1074,2868402,DELI,218.811
2017-06-03,41,1331,2870184,DELI,276.104
2017-06-04,41,1654,2871966,DELI,436.257
2017-06-05,41,1163,2873748,DELI,205.522
2017-06-06,41,995,2875530,DELI,241.968
2017-06-07,41,1156,2877312,DELI,228.971
2017-06-08,41,984,2879094,DELI,183.621
2017-06-09,41,1078,2880876,DELI,196.703
2017-06-10,41,1258,2882658,DELI,315.786
2017-06-11,41,1495,2884440,DELI,415.667
2017-06-12,41,1035,2886222,DELI,217.978
2017-06-13,41,1025,2888004,DELI,162.184
2017-06-14,41,1111,2889786,DELI,194.069
2017-06-15,41,1025,2891568,DELI,171.276
2017-06-16,41,1266,2893350,DELI,284.9
2017-06-17,41,1623,2895132,DELI,345.086
2017-06-18,41,1558,2896914,DELI,313.353
2017-06-19,41,1050,2898696,DELI,257.093
2017-06-20,41,1010,2900478,DELI,197.31
2017-06-21,41,1051,2902260,DELI,219.227
2017-06-22,41,1004,2904042,DELI,161.039
2017-06-23,41,1078,2905824,DELI,221.911
2017-06-24,41,1246,2907606,DELI,220.806
2017-06-25,41,1373,2909388,DELI,299.043
2017-06-26,41,1141,2911170,DELI,289.642
2017-06-27,41,1029,2912952,DELI,185.276
2017-06-28,41,1122,2914734,DELI,215.724
2017-06-29,41,999,2916516,DELI,194.058
2017-06-30,41,1117,2918298,DELI,216.623
2017-07-01,41,1430,2920080,DELI,346.505
2017-07-02,41,1603,2921862,DELI,465.004
2017-07-03,41,1177,2923644,DELI,273.079
2017-07-04,41,1109,2925426,DELI,212.322
2017-07-05,41,1200,2927208,DELI,265.962
2017-07-06,41,1048,2928990,DELI,194.05
2017-07-07,41,1092,2930772,DELI,206.373
2017-07-08,41,1335,2932554,DELI,237.783
2017-07-09,41,1523,2934336,DELI,490.595
2017-07-10,41,1114,2936118,DELI,274.367
2017-07-11,41,1020,2937900,DELI,223.683
2017-07-12,41,1076,2939682,DELI,237.161
2017-07-13,41,966,2941464,DELI,157.278
2017-07-14,41,1165,2943246,DELI,203.686
2017-07-15,41,1391,2945028,DELI,334.411
2017-07-16,41,1523,2946810,DELI,356.017
2017-07-17,41,1085,2948592,DELI,279.009
2017-07-18,41,1029,2950374,DELI,212.333
2017-07-19,41,1150,2952156,DELI,216.20801
2017-07-20,41,1128,2953938,DELI,156.933
2017-07-21,41,1168,2955720,DELI,195.254
2017-07-22,41,1379,2957502,DELI,269.582
2017-07-23,41,1460,2959284,DELI,386.762
2017-07-24,41,1142,2961066,DELI,240.231
2017-07-25,41,1033,2962848,DELI,208.278
2017-07-26,41,1171,2964630,DELI,185.303
2017-07-27,41,956,2966412,DELI,165.357
2017-07-28,41,1176,2968194,DELI,251.106
2017-07-29,41,1343,2969976,DELI,294.674
2017-07-30,41,1469,2971758,DELI,328.748
2017-07-31,41,1118,2973540,DELI,211.972
2017-08-01,41,1178,2975322,DELI,249.967
2017-08-02,41,1291,2977104,DELI,253.845
2017-08-03,41,1088,2978886,DELI,178.152
2017-08-04,41,1117,2980668,DELI,219.54
2017-08-05,41,1355,2982450,DELI,234.041
2017-08-06,41,1540,2984232,DELI,377.674
2017-08-07,41,1102,2986014,DELI,169.376
2017-08-08,41,1006,2987796,DELI,180.851
2017-08-09,41,1182,2989578,DELI,164.419
2017-08-10,41,1034,2991360,DELI,205.926
2017-08-11,41,1316,2993142,DELI,267.677
2017-08-12,41,1254,2994924,DELI,226.036
2017-08-13,41,1346,2996706,DELI,267.471
2017-08-14,41,1045,2998488,DELI,161.884
2017-08-15,41,1003,3000270,DELI,170.607
